,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2020-05-21,70.177978515625,70.175804,0.004613523230239558,-3.098375711865409e-05,0,0.0,0.0,0.0,0.0,2.089263019127757,1.570616933878917
2020-05-22,70.37983322143555,70.28054,0.0028763254525150384,-0.001410812594774828,0,0.0,0.0,0.0,0.0,2.0952724195266725,1.570616933878917
2020-05-25,70.5816879272461,70.35668,0.0028680759327099903,-0.0031878821564533264,0,0.0,0.0,0.0,0.0,2.101281819925588,1.570616933878917
2020-05-26,70.52757263183594,70.59598,-0.0007667044668291378,0.0009699065034362124,0,-0.0,0.0,0.0,-0.0,2.0996707577681843,1.570616933878917
2020-05-27,70.42626190185547,70.68215,-0.0014364698259122788,0.0036334441963528845,0,-0.0,0.0,0.0,-0.0,2.0966546440803,1.570616933878917
2020-05-28,71.18502807617188,71.20479,0.010773909530706227,0.0002775883127389242,0,0.0,0.0,0.0,0.0,2.119243811532756,1.570616933878917
2020-05-29,71.2520751953125,71.64737,0.0009418710781272654,0.005547827040399385,0,0.0,0.0,0.0,0.0,2.121239865986339,1.570616933878917
2020-06-01,71.62151336669922,71.577484,0.005184946127871237,-0.0006147487503428735,0,0.0,0.0,0.0,0.0,2.132238380415771,1.570616933878917
2020-06-02,71.46956634521484,71.92165,-0.002121527657568678,0.00632559319249345,0,-0.0,0.0,0.0,-0.0,2.1277147777191896,1.570616933878917
2020-06-03,70.23059844970703,71.50598,-0.017335601135780032,0.018159933472854935,1,-0.0,1.0,0.0005,-0.0005,2.090829563001945,1.5698316254119777
2020-06-04,71.50779724121094,70.35924,0.018185788241837697,-0.01606201861369279,0,0.018185788241837697,1.0,0.0005,0.017685788241837697,2.1288529466844723,1.597595335114354
2020-06-05,71.90605926513672,71.65534,0.005569490870797722,-0.0034867320730437583,0,0.0,0.0,0.0,0.0,2.140709573736302,1.597595335114354
2020-06-08,72.1066665649414,72.03187,0.002789852508326085,-0.0010373324346786878,0,0.0,0.0,0.0,0.0,2.146681837710188,1.597595335114354
2020-06-09,72.73335266113281,72.40557,0.008691097869945041,-0.0045066213126904765,0,0.0,0.0,0.0,0.0,2.1653388596573606,1.597595335114354
2020-06-10,69.61486053466797,72.28705,-0.04287568237083761,0.03838530716936567,1,-0.0,1.0,0.0005,-0.0005,2.07249847848546,1.5967965374467967
2020-06-11,70.16207885742188,69.832504,0.007860653868313028,-0.004697332096311945,0,0.007860653868313028,1.0,0.0005,0.007360653868313027,2.0887896716674397,1.6085500040570635
2020-06-12,70.55040740966797,69.75705,0.005534735551881553,-0.011245262476150845,0,0.0,0.0,0.0,0.0,2.1003505701236205,1.6085500040570635
2020-06-15,71.82809448242188,70.79729,0.018110272068802002,-0.014351034961249762,0,0.0,0.0,0.0,0.0,2.1383884903884227,1.6085500040570635
2020-06-16,72.1295166015625,71.70389,0.004196437637843609,-0.005900894421080244,0,0.0,0.0,0.0,0.0,2.1473621043338205,1.6085500040570635
2020-06-17,71.21482849121094,71.849236,-0.012681190079287807,0.008908355982846007,0,-0.0,0.0,0.0,-0.0,2.120130997319704,1.6085500040570635
2020-06-18,70.74407196044922,71.41929,-0.0066103723162068695,0.009544498303436363,0,-0.0,0.0,0.0,-0.0,2.1061161420682897,1.6085500040570635
2020-06-19,72.03617095947266,71.46348,0.01826441372707266,-0.007950073740259534,0,0.0,0.0,0.0,0.0,2.144583118644291,1.6085500040570635
2020-06-22,72.69760131835938,71.9156,0.009181920000423727,-0.010756856711674933,0,0.0,0.0,0.0,0.0,2.1642745092739424,1.6085500040570635
2020-06-23,71.1443099975586,72.87174,-0.021366472794591473,0.024280680366930842,1,-0.0,1.0,0.0005,-0.0005,2.118031596851513,1.607745729055035
2020-06-24,71.56143188476562,72.03987,0.005863039324175645,0.006685714894932674,0,0.005863039324175645,1.0,0.0005,0.005363039324175645,2.1304496993937,1.6163681326232326
2020-06-25,67.66033935546875,71.58049,-0.05451389703295417,0.05793868009204842,1,-0.0,1.0,0.0005,-0.0005,2.0143105838470636,1.6155599485569212
2020-06-26,69.37997436523438,69.172424,0.025415701815078684,-0.0029914979174758285,0,0.025415701815078684,1.0,0.0005,0.024915701815078684,2.065505701009078,1.6558127584995495
2020-06-29,70.41683197021484,69.48717,0.014944623639123522,-0.013202306690105556,0,0.0,0.0,0.0,0.0,2.0963739063351223,1.6558127584995495
2020-06-30,71.60612487792969,71.01946,0.016889327088982053,-0.008192906591169113,0,0.0,0.0,0.0,0.0,2.1317802509400234,1.6558127584995495
2020-07-01,72.9930648803711,72.17971,0.019369013541869373,-0.011142900952583825,0,0.0,0.0,0.0,0.0,2.1730707314887705,1.6558127584995495
2020-07-02,73.73097610473633,73.341095,0.010109333339743953,-0.0052878878679073656,0,0.0,0.0,0.0,0.0,2.1950390278842318,1.6558127584995495
2020-07-03,74.46888732910156,73.79934,0.010008157539064921,-0.008990976751257531,0,0.0,0.0,0.0,0.0,2.217007324279693,1.6558127584995495
2020-07-06,73.9857177734375,74.257286,-0.006488206994805568,0.0036705502969026104,0,-0.0,0.0,0.0,-0.0,2.2026229218507662,1.6558127584995495
2020-07-07,74.66503143310547,74.69464,0.009181686413426426,0.00039656690163332225,0,0.0,0.0,0.0,0.0,2.222846714806225,1.6558127584995495
2020-07-08,75.41287231445312,74.26729,0.010015945443184737,-0.01519082977861536,0,0.0,0.0,0.0,0.0,2.2451106262302867,1.6558127584995495
2020-07-09,76.42340850830078,75.634796,0.013400049127342273,-0.010318989706367266,0,0.0,0.0,0.0,0.0,2.275195218918091,1.6558127584995495
2020-07-10,75.09358215332031,75.59776,-0.01740077262892592,0.006714034591847371,0,-0.0,0.0,0.0,-0.0,2.235605064227278,1.6558127584995495
2020-07-13,75.52210998535156,76.06574,0.0057065839682053365,0.007198322549908404,0,0.0,0.0,0.0,0.0,2.248362732246036,1.6558127584995495
2020-07-14,75.3244857788086,75.76697,-0.0026167728441551796,0.005874344710805737,0,-0.0,0.0,0.0,-0.0,2.242479277704484,1.6558127584995495
2020-07-15,75.22715759277344,75.57285,-0.001292118824693489,0.00459535501097648,0,-0.0,0.0,0.0,-0.0,2.2395817280157773,1.6558127584995495
2020-07-16,75.32299041748047,75.505775,0.001273912610467054,0.0024266831835352614,0,0.0,0.0,0.0,0.0,2.2424347594212684,1.6558127584995495
2020-07-17,77.6563949584961,75.55251,0.030978649786507884,-0.027092190373528564,0,0.0,0.0,0.0,0.0,2.3119023605024718,1.6558127584995495
2020-07-20,77.26310729980469,76.77194,-0.005064459390647702,-0.006357046439084312,0,-0.0,0.0,0.0,-0.0,2.3001938248825646,1.6558127584995495
2020-07-21,77.70655059814453,76.78977,0.005739392497109197,-0.011797957281545009,0,0.0,0.0,0.0,0.0,2.3133955400629924,1.6558127584995495
2020-07-22,75.31802368164062,76.74731,-0.03073778076775091,0.018976641608803167,1,-0.0,1.0,0.0005,-0.0005,2.2422868951234434,1.6549848521202997
2020-07-23,74.89395141601562,75.54794,-0.005630422107429367,0.008732236540518514,0,-0.005630422107429367,1.0,0.0005,-0.0061304221074293674,2.229661873417941,1.6448390963954005
2020-07-24,75.94766998291016,75.06696,0.014069474863749765,-0.011596231817349404,0,0.0,0.0,0.0,0.0,2.2610320451006563,1.6448390963954005
2020-07-27,74.66751861572266,75.63309,-0.01685570297911132,0.012931574001404543,1,-0.0,1.0,0.0005,-0.0005,2.222920760522187,1.6440166768472029
2020-07-28,75.65370178222656,75.52418,0.013207659565859009,-0.0017120673265912888,0,0.013207659565859009,1.0,0.0005,0.012707659565859009,2.2522803411690444,1.664908281097172
2020-07-29,76.3916244506836,75.76103,0.009753953224670875,-0.008254731467302413,0,0.0,0.0,0.0,0.0,2.274248978265653,1.664908281097172
2020-07-30,73.88787841796875,75.94301,-0.032775137990830316,0.027814169913735493,1,-0.0,1.0,0.0005,-0.0005,2.1997101541774913,1.6640758269566236
2020-07-31,73.63015747070312,73.177864,-0.0034880003700707984,-0.006142773715729969,0,-0.0034880003700707984,1.0,0.0005,-0.003988000370070799,2.1920375643456715,1.6574394919428947
2020-08-03,73.16040802001953,73.396,-0.006379851229715294,0.0032202622907807166,0,-0.0,0.0,0.0,-0.0,2.1780526907951985,1.6574394919428947
2020-08-04,73.44791412353516,73.32209,0.0039298045390472325,-0.0017131048050969334,0,0.0,0.0,0.0,0.0,2.1866120121457695,1.6574394919428947
2020-08-05,74.73206329345703,73.4701,0.0174838072019583,-0.01688649871300272,0,0.0,0.0,0.0,0.0,2.224842314991612,1.6574394919428947
2020-08-06,74.40531921386719,74.768265,-0.004372207392518868,0.004877951744248166,0,-0.0,0.0,0.0,-0.0,2.215114842974817,1.6574394919428947
2020-08-07,74.32835388183594,74.6361,-0.0010344063145543148,0.004140370008681669,0,-0.0,0.0,0.0,-0.0,2.2128235141937806,1.6574394919428947
2020-08-10,73.5199203491211,74.048836,-0.01087651603316897,0.007194178159630725,0,-0.0,0.0,0.0,-0.0,2.1887557037630785,1.6574394919428947
2020-08-11,74.84578704833984,73.82205,0.018034115011586804,-0.013677924793890269,0,0.0,0.0,0.0,0.0,2.2282279758570085,1.6574394919428947
2020-08-12,75.31305694580078,75.45691,0.006243102195707451,0.001910057030220435,0,0.0,0.0,0.0,0.0,2.242139030825618,1.6574394919428947
2020-08-13,74.71617126464844,75.53855,-0.00792539441841933,0.01100672119567071,1,-0.0,1.0,0.0005,-0.0005,2.2243691946653925,1.6566107721969234
2020-08-14,75.2927017211914,75.320045,0.007716274091466246,0.00036316600912069546,0,0.007716274091466246,1.0,0.0005,0.007216274091466246,2.2415330370520445,1.668565329591972
2020-08-17,77.25615692138672,75.57761,0.02607762977434369,-0.02172708023676198,0,0.0,0.0,0.0,0.0,2.299986905719248,1.668565329591972
2020-08-18,76.70148468017578,76.195625,-0.007179650960056905,-0.0065951705773270915,0,-0.0,0.0,0.0,-0.0,2.2834738025234826,1.668565329591972
2020-08-19,78.27263641357422,76.56918,0.020483980720186867,-0.021763072537434387,0,0.0,0.0,0.0,0.0,2.3302484358694255,1.668565329591972
2020-08-20,78.2388916015625,78.47141,-0.0004311188885144368,0.0029719370043358668,0,-0.0,0.0,0.0,-0.0,2.329243821753791,1.668565329591972
2020-08-21,78.714599609375,78.54284,0.006080198710317619,-0.0021820673665927455,0,0.0,0.0,0.0,0.0,2.343406087034834,1.668565329591972
2020-08-24,79.74250793457031,78.41964,0.013058674379293755,-0.01658924934055746,0,0.0,0.0,0.0,0.0,2.3740078640638766,1.668565329591972
2020-08-25,81.64338684082031,79.689674,0.023837711598056366,-0.023929831171605475,0,0.0,0.0,0.0,0.0,2.430598778858949,1.668565329591972
2020-08-26,80.86824798583984,82.1054,-0.00949420259220446,0.01529836654586609,1,-0.0,1.0,0.0005,-0.0005,2.4075221816320975,1.6677310469271762
2020-08-27,81.40999603271484,79.831314,0.006699144106224075,-0.019391745765057932,0,0.006699144106224075,1.0,0.0005,0.006199144106224075,2.423650519665782,1.6780695520175017
2020-08-28,80.91839599609375,81.03962,-0.006038570944329025,0.0014980950649699381,0,-0.0,0.0,0.0,-0.0,2.40901513405852,1.6780695520175017
2020-08-31,82.18714141845703,81.16756,0.015679319971005468,-0.012405646895181432,0,0.0,0.0,0.0,0.0,2.446786853160418,1.6780695520175017
2020-09-01,85.28131103515625,83.31209,0.037647855410193776,-0.023090909351160746,0,0.0,0.0,0.0,0.0,2.5389031308277645,1.6780695520175017
2020-09-02,80.91740417480469,82.67313,-0.05117072905401976,0.021697705997903452,1,-0.0,1.0,0.0005,-0.0005,2.4089856066257744,1.6772305172414932
2020-09-03,78.5189437866211,78.92821,-0.029640846893731698,0.005212291341463237,0,-0.029640846893731698,1.0,0.0005,-0.0301408468937317,2.3375812330905763,1.626677369015823
2020-09-04,77.08855819702148,77.51858,-0.018217076295457435,0.005578251672097355,0,-0.0,0.0,0.0,-0.0,2.294997337420536,1.626677369015823
2020-09-07,75.65817260742188,76.00181,-0.018555095893009965,0.0045419489691497185,0,-0.0,0.0,0.0,-0.0,2.2524134417504955,1.626677369015823
