,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2018-05-18,79.27300262451172,77.97119,0.007044143460552821,-0.016421873464638897,0,0.0,0.0,0.0,0.0,2.8816591058900016,1.9485055687664963
2018-05-21,79.06999969482422,79.294655,-0.0025608078786804045,0.002841218568790421,0,-0.0,0.0,0.0,-0.0,2.8742797305479675,1.9485055687664963
2018-05-22,80.09300231933594,79.249794,0.012937936366005598,-0.010527864964112042,0,0.0,0.0,0.0,0.0,2.911466978799897,1.9485055687664963
2018-05-23,80.15350341796875,80.20676,0.0007553855752788774,0.0006643898464478939,0,0.0,0.0,0.0,0.0,2.913666258958583,1.9485055687664963
2018-05-24,80.50749969482422,80.532425,0.004416479152626884,0.0003096013666810743,0,0.0,0.0,0.0,0.0,2.926534405248986,1.9485055687664963
2018-05-25,80.57550048828125,80.55789,0.0008446516624514011,-0.00021853593798881792,0,0.0,0.0,0.0,0.0,2.929006307399601,1.9485055687664963
2018-05-28,80.64350128173828,81.436485,0.0008439388281171745,0.009833204116704611,0,0.0,0.0,0.0,0.0,2.9314782095502157,1.9485055687664963
2018-05-29,81.24449920654297,81.463066,0.00745252767120097,0.002690236221108344,0,0.0,0.0,0.0,0.0,2.9533251320244114,1.9485055687664963
2018-05-30,81.48100280761719,81.47165,0.0029110106331380337,-0.00011479531882293038,0,0.0,0.0,0.0,0.0,2.961922292886848,1.9485055687664963
2018-05-31,82.0770034790039,82.33935,0.007314596664868223,0.0031963199097378445,0,0.0,0.0,0.0,0.0,2.983587559811997,1.9485055687664963
2018-06-01,83.26349639892578,82.8255,0.014455850842866047,-0.005260359336173421,0,0.0,0.0,0.0,0.0,3.02671785655327,1.9485055687664963
2018-06-04,84.81749725341797,82.928734,0.018663651200122366,-0.0222685588339293,0,0.0,0.0,0.0,0.0,3.0832074629091624,1.9485055687664963
2018-06-05,84.7874984741211,84.02144,-0.0003536862117876627,-0.009035056927904279,0,-0.0,0.0,0.0,-0.0,3.0821169749414508,1.9485055687664963
2018-06-06,84.46499633789062,84.410675,-0.003803651977406841,-0.0006431219015886195,0,-0.0,0.0,0.0,-0.0,3.0703936746151155,1.9485055687664963
2018-06-07,84.19950103759766,84.07867,-0.003143258294014406,-0.0014350958033822702,0,-0.0,0.0,0.0,-0.0,3.060742634231492,1.9485055687664963
2018-06-08,84.45600128173828,84.21935,0.0030463392416790747,-0.0028020336740887408,0,0.0,0.0,0.0,0.0,3.070066694626832,1.9485055687664963
2018-06-11,84.9375,84.246376,0.005701178257960349,-0.008136853126149743,0,0.0,0.0,0.0,0.0,3.0875696921167264,1.9485055687664963
