,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2015-12-04,48.86782836914063,49.023987,-0.001788774946303917,0.003195526637402816,0,-0.0,0.0,0.0,-0.0,1.1954507130249121,1.1708115596883157
2015-12-07,48.85032272338867,48.6507,-0.0003582243438305932,-0.004086423523555971,0,-0.0,0.0,0.0,-0.0,1.1950224734776569,1.1708115596883157
2015-12-08,48.14107131958008,48.666187,-0.014518868336339863,0.010907857935087088,1,-0.0,1.0,0.0005,-0.0005,1.1776720995262675,1.1702261539084717
2015-12-09,48.39499282836914,48.519264,0.005274529665188155,0.00256785641570377,0,0.005274529665188155,1.0,0.0005,0.004774529665188154,1.1838837659510832,1.1758134333952868
2015-12-10,47.33550643920898,48.14916,-0.02189247951575457,0.017189042640098618,1,-0.0,1.0,0.0005,-0.0005,1.1579656148559647,1.1752255266785891
2015-12-11,48.281158447265625,48.128967,0.019977646363013024,-0.003152185386678398,0,0.019977646363013024,1.0,0.0005,0.019477646363013024,1.1810990424100862,1.1981161538840206
2015-12-14,48.33370971679688,48.178986,0.001088442597926731,-0.0032011637840409246,0,0.0,0.0,0.0,0.0,1.182384600920216,1.1981161538840206
2015-12-15,49.14802169799805,48.653057,0.016847702896642724,-0.01007089568428217,0,0.0,0.0,0.0,0.0,1.2023050653860852,1.1981161538840206
2015-12-16,48.77151107788086,48.946983,-0.007660748227685477,0.0035978434057800926,0,-0.0,0.0,0.0,-0.0,1.1930945089872915,1.1981161538840206
2015-12-17,47.39679718017578,49.110203,-0.028186821923763317,0.03615024033411923,1,-0.0,1.0,0.0005,-0.0005,1.159464966524247,1.1975170958070787
2015-12-18,48.00972366333008,48.142174,0.01293181226622342,0.0027588182904066845,0,0.01293181226622342,1.0,0.0005,0.012431812266223419,1.1744589498006015,1.2124044035277455
2015-12-21,48.46504211425781,48.10392,0.00948387985152066,-0.007451187816907284,0,0.0,0.0,0.0,0.0,1.1855973773710535,1.2124044035277455
2015-12-22,48.8765754699707,48.14916,0.00849134422998521,-0.014882732376256966,0,0.0,0.0,0.0,0.0,1.1956646928204788,1.2124044035277455
2015-12-23,48.745243072509766,48.939228,-0.0026870212611689315,0.0039795675049359176,0,-0.0,0.0,0.0,-0.0,1.1924519163696412,1.2124044035277455
