,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2021-02-08,283.1533203125,284.9087,-0.016168321643152184,0.00619936609541678,0,-0.0,0.0,0.0,-0.0,19.701734304419492,6.705164153348519
2021-02-09,268.2733459472656,280.38425,-0.052550944303998315,0.045143884257837844,1,-0.0,1.0,0.0005,-0.0005,18.66638956229577,6.701811571271845
2021-02-10,270.5533447265625,267.497,0.008498789811735685,-0.011296609370354177,0,0.008498789811735685,1.0,0.0005,0.007998789811735685,18.825031283729697,6.755417953388307
2021-02-11,272.0400085449219,273.3543,0.005494900903412869,0.004831276635151057,0,0.0,0.0,0.0,0.0,18.928472965137438,6.755417953388307
2021-02-12,268.7233428955078,270.48135,-0.012191830411835802,0.0065420846782983395,0,-0.0,0.0,0.0,-0.0,18.697700232791462,6.755417953388307
2021-02-15,265.4066772460937,263.07434,-0.012342305709942658,-0.008787783525199613,0,-0.0,0.0,0.0,-0.0,18.466927500445482,6.755417953388307
2021-02-16,266.04998779296875,262.33704,0.002423867227268506,-0.01395584224963598,0,0.0,0.0,0.0,0.0,18.511688880802154,6.755417953388307
2021-02-17,262.4599914550781,261.4611,-0.013493691045324274,-0.003805918615060494,0,-0.0,0.0,0.0,-0.0,18.261897870317444,6.755417953388307
2021-02-18,260.4333190917969,253.94174,-0.007721833533733569,-0.024926062345153946,0,-0.0,0.0,0.0,-0.0,18.12088253495281,6.755417953388307
2021-02-19,238.1666717529297,250.80388,-0.08549845855559934,0.05306035029267083,1,-0.0,1.0,0.0005,-0.0005,16.571575010547264,6.752040244411614
2021-02-22,232.94667053222656,236.04472,-0.021917429429917368,0.013299408707741246,1,-0.021917429429917368,0.0,0.0,-0.021917429429917368,16.20836868471101,6.60405287884676
2021-02-23,247.33999633789065,239.68265,0.06178807266392283,-0.03095879658036317,0,0.06178807266392283,1.0,0.0005,0.06128807266392283,17.209852546765585,7.008802551561909
2021-02-24,227.4066619873047,240.99004,-0.08059082496045278,0.05973164508344884,1,-0.0,1.0,0.0005,-0.0005,15.822896332573997,7.005298150286128
2021-02-25,225.1666717529297,225.0035,-0.009850152211020369,-0.0007246964613547514,0,-0.009850152211020369,1.0,0.0005,-0.01035015221102037,15.667038395278947,6.932792248147088
2021-02-26,239.47666931152344,231.01842,0.06355291148192554,-0.035319732721529024,0,0.0,0.0,0.0,0.0,16.66272429959804,6.932792248147088
2021-03-01,228.81333923339844,237.8404,-0.044527636486599076,0.0394516065507871,1,-0.0,1.0,0.0005,-0.0005,15.920772569109117,6.929325852023014
2021-03-02,217.73333740234372,223.92892,-0.048423758283395735,0.02845493130321376,1,-0.048423758283395735,0.0,0.0,-0.048423758283395735,15.14982892653766,6.593781851897766
2021-03-03,207.14666748046875,218.53046,-0.04862218183112743,0.054955212173873585,1,-0.04862218183112743,0.0,0.0,-0.04862218183112743,14.413211189761071,6.273177791740005
2021-03-04,199.3166656494141,203.87135,-0.03779931353128296,0.022851513621100758,1,-0.03779931353128296,0.0,0.0,-0.03779931353128296,13.868401701006697,6.036055977552543
2021-03-05,187.6666717529297,197.16821,-0.0584496728285433,0.05062988035619054,1,-0.0584496728285433,0.0,0.0,-0.0584496728285433,13.057798158928042,5.683250480489824
2021-03-08,224.52667236328125,216.36525,0.1964120760817838,-0.03634945747686988,0,0.1964120760817838,1.0,0.0005,0.1959120760817838,15.622507404379993,6.796667881015381
2021-03-09,222.6866607666016,221.657,-0.008195069108326458,-0.004623820225211966,0,-0.0,0.0,0.0,-0.0,15.494479876555758,6.796667881015381
2021-03-10,233.1999969482422,228.36568,0.04721134236531421,-0.020730360770254783,0,0.0,0.0,0.0,0.0,16.225995070780304,6.796667881015381
2021-03-11,231.2433319091797,235.07329,-0.008390501992574073,0.016562449706405833,1,-0.0,1.0,0.0005,-0.0005,16.089850826807425,6.793269547074874
2021-03-12,235.97999572753903,230.49997,0.020483461206222575,-0.023222418613162286,0,0.020483461206222575,1.0,0.0005,0.019983461206222575,16.419426662032244,6.929022585532258
2021-03-15,225.6266632080078,233.87787,-0.04387377195940423,0.03657017006331852,1,-0.0,1.0,0.0005,-0.0005,15.69904448095808,6.925558074239492
2021-03-16,233.9366607666016,226.70207,0.03683074261011732,-0.030925416304308312,0,0.03683074261011732,1.0,0.0005,0.03633074261011732,16.27725194746103,7.177168742066107
2021-03-17,217.72000122070312,233.98183,-0.0693207276395118,0.0746914636705279,1,-0.0,1.0,0.0005,-0.0005,15.148900998491369,7.173580157695074
2021-03-18,218.2899932861328,220.57077,0.0026180050626212203,0.010448380813083987,1,0.0026180050626212203,0.0,0.0,0.0026180050626212203,15.188560897998567,7.192360626865039
2021-03-19,223.3333282470703,219.76167,0.023103830299388672,-0.015992486663191762,0,0.023103830299388672,1.0,0.0005,0.022603830299388672,15.539474831477856,7.3549355259267015
2021-03-22,220.72000122070312,225.08539,-0.01170146456365928,0.019777940099436533,1,-0.0,1.0,0.0005,-0.0005,15.357640217399442,7.351258058163738
2021-03-23,210.08999633789065,220.53674,-0.04816058727810213,0.04972510356642683,1,-0.04816058727810213,0.0,0.0,-0.04816058727810213,14.618007245323685,6.997217152849692
2021-03-24,213.4633331298828,214.97809,0.016056627401557888,0.007096091056077426,0,0.016056627401557888,1.0,0.0005,0.015556627401557888,14.85272314101512,7.106070252944365
2021-03-25,206.23666381835935,210.13843,-0.03385438241576766,0.018918866528272047,1,-0.0,1.0,0.0005,-0.0005,14.349893371883672,7.102517217817893
2021-03-26,203.76333618164065,207.14648,-0.011992667021112458,0.016603321562930772,1,-0.011992667021112458,0.0,0.0,-0.011992667021112458,14.177799878886203,7.017339093812885
2021-03-29,211.8733367919922,204.11636,0.0398010788512122,-0.03661137066159964,0,0.0398010788512122,1.0,0.0005,0.0393010788512122,14.74209160980246,7.29312809086452
2021-03-30,222.6433258056641,210.91371,0.05083220558444035,-0.052683430843333746,0,0.0,0.0,0.0,0.0,15.491464641256592,7.29312809086452
2021-03-31,220.5833282470703,221.18684,-0.009252455923120073,0.002735998363049523,0,-0.0,0.0,0.0,-0.0,15.348130547478792,7.29312809086452
2021-04-01,225.46666717529297,222.54372,0.022138295613859604,-0.01296400386473273,0,0.0,0.0,0.0,0.0,15.687911998658986,7.29312809086452
2021-04-02,230.3500061035156,227.31947,0.02165880655177288,-0.013156209058454122,0,0.0,0.0,0.0,0.0,16.027693449839177,7.29312809086452
2021-04-05,230.5399932861328,228.86137,0.0008247761127986308,-0.007281250254406924,0,0.0,0.0,0.0,0.0,16.040912708539864,7.29312809086452
2021-04-06,223.6566619873047,231.89128,-0.029857428208930892,0.036818125905377315,1,-0.0,1.0,0.0005,-0.0005,15.561972308938907,7.289481526819088
2021-04-07,227.93333435058597,223.7597,0.01912159613436426,-0.01831074762554355,0,0.01912159613436426,1.0,0.0005,0.01862159613436426,15.859542058484598,7.425223307840422
2021-04-08,225.67333984375,226.242,-0.00991515573303492,0.00251985702509201,0,-0.0,0.0,0.0,-0.0,15.702292229120106,7.425223307840422
2021-04-09,233.9933319091797,225.5558,0.03686741230129442,-0.03605885026182285,0,0.0,0.0,0.0,0.0,16.28119511080649,7.425223307840422
2021-04-12,254.10667419433597,237.5098,0.08595690364784803,-0.06531460893099117,0,0.0,0.0,0.0,0.0,17.680676230217898,7.425223307840422
2021-04-13,244.07666015625,248.56273,-0.03947166704647509,0.018379752995284764,1,-0.0,1.0,0.0005,-0.0005,16.982790464902212,7.421510696186503
2021-04-14,246.2833404541016,245.12975,0.009040931223980753,-0.004684015445690051,0,0.009040931223980753,1.0,0.0005,0.008540931223980752,17.13633070548667,7.48489730862067
2021-04-15,246.5933380126953,245.12581,0.0012587029151958085,-0.0059512122618634875,0,0.0,0.0,0.0,0.0,17.157900254901428,7.48489730862067
2021-04-16,238.2100067138672,246.60812,-0.03399658468630862,0.03525509772357014,1,-0.0,1.0,0.0005,-0.0005,16.574590245846434,7.4811548599663595
